LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),Pass@1,Pass@10,GoogleBLEU,CodeBLEU,SacreBLEU
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-9,54.696228981018066,3566.802193439493,640.177692573026,37.395029915995856,64.92608923277713,11.705788135528564,0.6777630710320909,0.00027659766031983593,5.056978615762106e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-10,74.39235758781433,4842.009666604638,870.7125195966125,50.65004052001443,64.9196540522821,11.705788135528564,0.7101158423355011,0.0003755877614583173,5.048741209941699e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-1,105.33980703353882,6898.560490843976,1232.9152449701166,75.77706062160267,64.62958915412734,11.705788135528564,0.6516406173233354,0.0005348507061966101,5.077384525930645e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-2,101.10397243499756,6580.319962251735,1183.3557153068357,70.5120564096079,64.91909505077288,11.705788135528564,0.6691585831719952,0.0005105387814798902,5.049641168235296e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-3,42.82590103149414,2796.340354070484,501.2462121141012,28.481022784800082,64.92353783091237,11.705788135528564,0.6873371660340573,0.00021675335741948965,5.061267882258668e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-4,101.08908653259277,6575.30855624264,1183.1763121274457,68.4120547295955,64.91405515078917,11.705788135528564,0.6929653569120304,0.000510063653512167,5.045684662980055e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-5,101.0511224269867,6576.470847172466,1182.7372373444966,67.84005427199618,64.89375374217391,11.705788135528564,0.6575174658780524,0.0005100735079446066,5.0476778059853244e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-6,100.90236449241638,6567.359961883756,1180.9957493989277,66.51705321358975,64.92542769236627,11.705788135528564,0.6468649437860611,0.0005092800624762913,5.047255978967348e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-7,101.10486936569214,6580.048356034493,1183.3606942320719,65.12905210320497,64.90935642101459,11.705788135528564,0.6751411990081457,0.0005101706059740166,5.045954850391533e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-8,101.08478546142578,6578.967974170172,1183.1273294386451,71.13205690558871,64.91187376878415,11.705788135528564,0.7172787663949486,0.0005104761958093006,5.04998050378313e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-9,101.06604027748108,6577.166097728667,1182.9123760632585,72.37805790240581,64.9110570210041,11.705788135528564,0.718125202135545,0.0005104259623939302,5.050420111370092e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
